EmployeeID,PerformanceScore,ProjectsCompleted,ProjectsDue,TechnicalSkillsScore,SoftSkillsScore,TrainingProgramsCompleted,Attendance,YearsWithCompany,YearsInIndustry,PromotionScore,PromotionStatus
2670,3.137840334,11,5,4.127431229,2.591928408,4,91.37010977,2,10,6.333976785,No
2671,4.760971993,4,5,3.014816637,4.519462873,3,89.65274893,0,14,6.337724784,No
2672,4.034543362,4,2,3.123941273,3.577313682,9,87.88753742,8,13,7.11585116,No
2673,2.184494889,13,0,4.021991856,2.298505832,0,97.46858052,8,14,6.263221204,No
2674,2.829225688,5,0,2.043522312,4.27898561,0,99.99399625,4,18,5.455909765,No
2675,3.57617348,6,7,4.096827145,3.532628127,2,94.80595015,0,13,6.105544255,No
2676,3.966928549,7,6,3.340595655,3.887574199,4,98.00283805,9,14,7.49987064,No
2677,4.878201931,10,5,4.564073806,3.953763823,7,90.35976791,3,8,7.791599832,Yes
2678,4.032477016,8,1,2.647965909,2.053252424,5,98.78139217,9,9,6.453108407,No
2679,2.982314225,3,3,3.552694432,3.836955665,6,85.58954278,6,17,6.48188156,Yes
2680,2.265392623,8,6,3.460077424,4.202675427,0,90.30895843,8,2,5.792700726,No
2681,4.319336532,3,5,2.663094158,4.335454133,4,90.92562724,0,11,5.859153535,No
2682,2.732498964,2,3,4.11619577,2.988375905,1,96.8228836,1,14,5.032616632,No
2683,4.026854577,11,1,2.699009301,3.008716013,3,89.75249752,0,6,5.603834191,No
2684,2.917470946,8,4,4.24545337,3.315509702,5,92.97874748,7,15,7.067236872,No
2685,3.425328243,6,3,2.810000899,4.957188134,6,92.00045543,3,7,6.298237424,No
2686,4.639291262,5,5,3.3334846,4.430902399,5,93.47235154,3,18,7.269505493,No
2687,4.939651296,5,4,3.222659958,4.19651379,6,98.33986406,8,11,7.577450715,Yes
2688,2.928872196,12,2,2.866342138,4.220912844,2,89.54137838,5,16,6.709847594,No
2689,2.594374792,5,7,2.703763869,2.94447705,7,94.6313289,1,19,5.992027545,Yes
2690,4.760225413,5,2,3.736538349,3.161363002,0,87.81437629,7,5,6.039365403,No
2691,4.869830509,9,7,2.242291628,4.172272944,7,94.33232227,9,2,7.551840337,Yes
2692,4.716309952,3,8,3.226331981,4.356583387,6,95.06615942,0,13,6.728810394,No
2693,3.916509461,10,6,2.75427648,4.738459407,3,86.45940784,9,3,7.075008604,No
2694,4.638201563,3,8,3.394262269,4.149199362,5,90.44964269,7,13,7.306232417,No
2695,3.675526035,11,8,4.966323898,3.056676315,2,95.22705486,4,15,7.40853725,No
2696,4.519739032,1,1,3.882985119,2.917970982,4,91.58739901,3,10,5.730848413,No
2697,4.395923564,6,0,3.044044339,2.859910381,3,99.04084614,1,15,5.896739574,No
2698,3.254394324,7,7,4.809863242,2.018046653,0,92.40399591,9,17,6.807796388,No
2699,2.112107963,10,5,2.464852758,3.676653633,3,91.76189801,0,2,4.892716923,No
2700,3.648587614,10,2,2.795734427,3.623085671,6,91.63976282,5,10,6.732556398,No
2701,4.716158875,13,8,3.221022261,2.388928154,1,96.72170998,7,2,6.868119408,No
2702,4.098412658,4,6,3.230754023,2.882298754,3,91.04748475,5,17,6.429286237,No
2703,3.941968389,12,6,4.133801176,4.799893498,0,98.10167423,2,16,7.421287604,No
2704,2.290616456,13,3,3.105657344,2.986046382,4,90.18438962,6,15,6.605710202,No
2705,4.43502008,2,6,4.925899863,3.610686814,7,93.66495973,2,16,7.161357943,No
2706,3.944402515,12,8,4.541514554,3.068606997,8,96.00258844,8,12,8.460338811,Yes
2707,3.621953618,9,8,4.79633403,4.652750514,8,93.95589454,4,18,8.412497669,Yes
2708,3.551403188,11,0,3.432166457,2.599904255,1,89.59184664,4,17,6.254964781,No
2709,3.517804948,1,8,2.09360412,4.744526601,2,92.84470153,6,12,5.959063349,No
2710,3.064539116,10,7,4.869950063,2.828954439,4,89.81582231,1,4,6.160044552,No
2711,3.458914236,1,9,2.588334842,3.231724302,5,98.44299653,1,4,5.098349243,No
2712,3.047737792,10,0,2.631661486,2.024353888,1,85.90872988,0,1,4.210158289,No
2713,3.234698582,7,1,4.094639617,4.424518495,6,89.7083963,1,15,6.619517847,No
2714,4.986140877,13,6,4.572038435,2.274774538,5,93.2335799,5,1,7.370769208,No
2715,3.422542223,3,7,3.287131549,4.057075126,5,94.63826419,9,15,7.074008234,No
2716,2.432687924,2,1,2.823577313,2.526045447,9,91.52102757,2,9,4.958919976,No
2717,3.743885465,5,2,2.920825367,2.953466961,8,93.70951196,8,15,6.911013863,No
2718,2.489622033,11,6,3.756436947,4.519830775,0,92.68083301,5,8,6.394050409,No
2719,4.196175079,1,4,2.189793785,3.711610276,3,96.19141361,9,1,5.626135378,No
2720,4.057060832,13,9,2.008647476,4.310356732,3,92.95535893,5,14,7.466667321,No
2721,2.74772074,2,8,4.04176863,2.290809724,9,99.99436052,2,5,5.642915683,No
2722,2.602339291,11,9,2.621299833,4.116060137,2,93.20336178,4,3,5.997310157,No
2723,4.190724982,10,9,2.636120555,3.371534813,1,90.00971755,1,15,6.461808257,No
2724,2.576720838,4,4,2.433220635,2.996136477,7,93.48113181,5,12,5.710012718,No
2725,2.13822094,9,5,3.622356446,2.005267539,2,93.49587044,9,4,5.653346306,No
2726,2.487056434,1,2,4.490404967,3.328188302,4,95.84313841,0,7,4.829951404,No
2727,4.155113993,2,0,3.827226798,4.618753867,8,97.30033077,5,7,6.695994316,No
2728,3.785972205,5,9,3.813779602,2.127106917,7,89.5531976,1,4,5.827316304,No
2729,2.744645754,4,1,3.361336537,4.207037633,4,99.50162508,6,2,5.563888057,No
2730,3.846417172,9,8,4.110369164,3.01422257,5,92.94816704,6,2,6.841641598,No
2731,4.30616699,5,7,4.773227484,3.555230361,2,85.5899562,2,14,6.682793436,No
2732,4.839810182,9,2,3.93492357,2.756309411,5,92.87604394,5,2,6.663825501,No
2733,3.251739419,10,1,2.708068294,3.889586674,0,96.56898009,7,11,6.229391332,No
2734,3.25262091,2,0,4.505128289,4.907571508,4,92.80663404,4,9,6.129783457,No
2735,4.854048229,8,5,2.683170945,2.408563798,6,85.09633829,8,11,7.089526656,No
2736,3.221638939,12,9,3.356837038,3.668452749,6,97.07794732,0,7,6.68782399,No
2737,4.075271128,9,0,2.753195709,3.634776834,6,90.83373887,3,5,6.182281212,No
2738,4.887028187,1,6,2.522120179,3.908036259,4,92.14091771,3,1,5.576152931,Yes
2739,4.627686145,1,8,3.644303786,3.06006526,9,92.64051157,6,7,6.875465308,No
2740,3.98264816,3,2,2.139288612,3.142202184,8,93.99028583,3,7,5.640592318,No
2741,2.995129176,9,3,4.590046611,3.081286589,4,95.87521655,3,1,5.919565533,No
2742,3.674296943,9,3,4.670285186,2.450069914,2,94.31247641,8,1,6.343645142,No
2743,2.727668374,12,2,3.938289831,4.865549976,5,93.07922359,8,15,7.793755053,Yes
2744,3.285426321,2,5,2.989532668,2.786853354,5,90.95355035,1,16,5.457457261,No
2745,4.048593448,2,8,3.664427538,3.617398687,3,95.80871179,5,18,6.757059833,No
2746,2.733580793,7,8,2.055350008,2.689214145,0,86.07216824,8,9,5.434540789,No
2747,3.067176548,2,7,2.516124756,3.228679217,7,98.40610353,1,12,5.558015286,No
2748,2.56000606,12,9,2.205413893,3.549761263,6,99.0722,9,15,7.483131607,No
2749,2.979109756,1,6,4.806311596,4.892502772,7,95.27622058,2,5,6.257684504,No
2750,3.263809896,3,0,2.408794049,2.769042812,8,97.42717508,7,11,5.900189374,No
2751,4.811109995,2,9,4.288972108,2.138640808,0,87.12603423,9,1,5.990905508,Yes
2752,2.933102085,3,6,4.646454777,4.749010884,3,91.99456858,0,3,5.557816193,No
2753,2.06616139,3,0,3.054899082,3.96755012,5,87.18013526,9,14,5.918826901,No
2754,3.856706108,2,4,2.111644933,3.189584339,7,99.64485614,8,14,6.469516495,Yes
2755,2.693782862,13,3,3.382622839,3.954297823,1,87.0785023,0,4,5.530535603,No
2756,3.694808975,3,1,2.537141193,3.34659894,0,94.23942611,0,5,4.325581913,No
2757,2.271224383,4,2,3.326298747,4.253026723,7,94.01357876,6,19,6.606550166,No
2758,4.089828675,10,4,2.073498681,2.742032384,5,98.47799085,5,6,6.285922076,No
2759,2.292024994,12,6,4.048178724,3.989147461,4,98.7325938,2,3,6.258942814,No
2760,2.46697114,7,6,3.305976789,3.148186066,4,86.96148117,6,5,5.750254463,No
2761,3.681987274,10,1,2.374487087,2.278770434,3,92.60273662,5,14,6.047514653,No
2762,2.937534138,7,7,3.146298297,4.884569345,6,98.72700857,3,10,6.736748712,No
2763,4.333322877,8,7,3.738632364,4.294623952,7,90.41284028,4,2,7.120951574,No
2764,4.467755479,8,7,2.642955471,2.219697196,1,92.326367,5,9,6.055544285,No
2765,2.123636525,12,2,3.826866226,4.115923207,3,93.78644888,7,13,6.862302963,No
2766,2.441293583,7,0,4.828411282,3.702765506,3,98.13171933,7,10,6.404614563,No
2767,4.847520967,2,1,4.119310582,3.447319986,6,96.31791118,2,13,6.515117354,No
2768,2.491322913,14,2,2.012712539,4.012809856,9,87.17099592,0,12,6.418585901,No
2769,2.087734296,7,6,4.918427866,2.045401394,0,86.67298626,8,8,5.684247213,No
2770,2.416791525,4,9,2.030444232,4.73628884,3,91.79593699,1,11,5.366659143,No
2771,3.419630781,9,6,4.249403251,2.746244179,3,93.16429222,9,6,6.844931319,No
2772,4.185035294,1,6,4.52304335,3.04891045,3,90.04973934,2,11,5.921076765,No
2773,3.401363735,1,3,3.147570581,3.626684496,0,95.34984313,7,15,5.687381434,No
2774,4.444284858,4,1,3.121047488,4.373517454,9,99.56938615,8,2,7.000056318,No
2775,4.341031907,14,2,3.561381642,2.487685976,8,97.05097808,9,12,8.153221776,Yes
2776,3.309116187,14,6,4.609078058,4.806898875,3,92.65777462,8,7,7.998993909,Yes
2777,4.891428729,9,8,4.976975876,2.032121746,4,88.90334751,9,19,8.301508856,Yes
2778,4.124177985,14,7,2.473546321,3.28709611,3,89.38790338,9,17,7.888702021,Yes
2779,4.411637866,14,1,4.096401464,4.882575815,7,87.90394617,7,1,8.001130482,Yes
2780,2.938450065,14,7,3.307530671,4.862939944,7,93.51070558,6,10,7.921277389,Yes
2781,4.438530953,8,3,3.221476451,2.620807279,6,85.12387925,7,11,6.926537629,No
2782,2.139329226,5,1,3.44665201,4.432240367,7,99.37125373,5,9,6.111399326,No
2783,3.710127922,5,1,2.990111016,3.068960463,4,98.77229129,6,2,5.597139636,No
2784,4.752402308,9,0,2.757228289,3.640242519,5,92.28276166,0,15,6.552344736,No
2785,3.914923941,9,3,4.331845478,4.403726255,1,95.58847782,3,12,6.849501647,No
2786,3.332628805,8,9,2.185142264,3.610117992,2,94.02039668,8,10,6.506403323,No
2787,3.319608833,12,2,3.396041816,4.337680406,2,94.44795047,6,18,7.325522411,No
2788,4.541521353,8,8,3.593055005,3.368321922,1,88.9985675,6,3,6.53226711,No
2789,4.398785551,5,6,4.757639707,2.174156712,8,93.98941459,7,3,6.972556315,No
2790,2.420824199,4,0,3.669780006,3.633106274,5,98.69962329,0,12,5.261897728,No
2791,4.922684459,3,3,3.755873112,4.292584266,2,93.99962256,0,9,6.007608893,No
2792,3.324711862,11,3,3.190198835,3.227794578,2,86.25369424,0,12,5.816858976,No
2793,3.662003999,10,0,4.630871532,2.776039308,7,91.7587559,7,7,7.09986759,No
2794,4.84694083,13,6,2.165063609,4.609403984,1,87.91566269,3,12,7.152487105,No
2795,2.017336039,6,6,4.921055013,4.560875018,9,88.56490609,4,3,6.615692143,No
2796,3.346286535,10,7,2.672580995,4.241728199,1,98.82827903,8,5,6.624565518,No
2797,4.631403248,3,7,4.367365348,3.073284573,4,98.45169784,8,9,7.086608258,No
2798,3.477023088,11,1,2.136371074,4.366747923,7,96.8188467,4,12,6.897861555,No
2799,4.981843573,6,3,2.837737394,2.444178227,8,85.30343164,9,18,7.576127551,Yes
2800,4.650326093,2,1,3.322019905,3.873708643,1,92.64611482,6,9,5.966613408,No
2801,2.948524609,13,3,4.272804395,4.858782727,6,92.61834192,4,16,7.857809583,Yes
2802,3.055625524,6,2,3.955584734,3.771602924,3,96.16494158,8,4,6.188772715,No
2803,3.824082029,11,5,4.014200161,4.783420374,6,93.60359945,4,14,7.909257389,Yes
2804,4.493966271,4,3,4.751484481,4.546639104,4,89.6314205,7,4,7.011324422,No
2805,2.704325173,4,8,2.144582985,4.102324637,0,93.82734522,3,4,4.81095133,No
2806,3.397195592,1,6,2.179481565,2.412992953,0,94.55460317,4,3,4.224981996,No
2807,2.466857788,12,0,3.036378884,2.19279537,3,92.8458533,6,18,6.217036631,No
2808,3.875187348,6,0,2.964593894,4.969636045,1,87.7482385,5,4,5.827876431,No
2809,2.672597329,2,7,3.881930005,2.411609658,2,92.78029872,1,9,4.795095965,No
2810,4.069975436,5,8,2.729009229,2.004054484,2,92.27554899,7,12,6.082402456,No
2811,2.328354838,3,4,3.732607111,3.031813599,5,94.07824252,4,8,5.366153999,No
2812,3.466934367,3,0,4.834136395,4.305685575,7,88.17165273,5,7,6.533619822,No
2813,4.498669453,9,9,3.744923546,3.86498162,9,92.94789158,9,12,8.607782909,Yes
2814,4.060808543,13,8,2.508509241,4.021660204,9,90.1792459,5,19,8.378023853,Yes
2815,4.897831972,14,5,4.899635263,4.212023134,0,98.41542498,4,13,8.083217306,Yes
2816,4.230496251,13,4,4.294182832,4.091199773,6,87.43921654,3,6,7.513074286,Yes
2817,3.259141376,12,2,3.318974208,2.65335207,2,99.54078356,2,11,6.010979479,No
2818,4.74240202,9,5,3.929290074,2.614401406,7,96.27645555,3,3,6.833902147,No
2819,3.034885264,9,0,4.613764156,2.712055926,3,95.017156,8,11,6.627326995,No
2820,3.092883625,12,6,2.034039556,4.598617303,6,95.8121603,0,18,6.918154817,No
2821,2.454843513,1,8,3.071231214,2.967941218,7,93.75712254,6,7,5.595713159,No
2822,3.822300183,8,0,4.85503852,3.247769712,5,89.41208907,5,9,6.795821612,No
2823,3.421672408,5,1,2.427343709,3.778728656,8,95.15262754,5,7,6.086152287,No
2824,3.261008298,12,6,3.730618355,3.54871494,2,97.15846627,3,7,6.502812198,No
2825,4.317519739,11,6,4.504806605,3.016967728,5,99.3886728,2,19,7.767109463,Yes
2826,3.605325158,3,0,2.72052542,4.703724066,7,92.56394535,3,11,6.106531414,No
2827,2.566998992,5,7,2.21294897,4.110782487,7,97.34340537,1,3,5.368739888,No
2828,4.947877329,5,8,3.460561225,2.312921665,4,88.5610105,3,4,6.065268727,No
2829,2.069720514,4,4,2.664134477,4.123049797,8,98.04600774,0,19,5.884186105,No
2830,2.560685912,4,1,4.832943295,4.599546487,9,86.57744879,8,3,6.750706397,No
2831,3.307569612,10,1,3.417682925,2.505461192,5,89.6818388,2,7,5.769972425,No
2832,4.901302709,4,1,3.792623829,4.337438989,9,87.92487176,1,7,6.742447794,No
2833,4.839369392,10,2,2.448332126,3.065369511,9,94.31224984,2,1,6.49037423,No
2834,4.754449582,11,2,2.432220777,2.643246471,8,98.51706925,5,13,7.32792821,No
2835,2.526142572,3,3,2.158269983,3.028748872,6,99.28665922,1,15,5.114775978,No
2836,3.689895285,12,8,3.138241035,2.550676416,3,92.48400088,5,11,6.805468346,No
2837,4.101897548,14,5,3.448097475,3.612208052,6,87.07409891,0,3,6.731930848,No
2838,2.237054328,11,4,3.493631585,2.694602412,5,87.69380724,1,4,5.406216636,No
2839,4.039025972,9,1,3.771329646,2.340201701,9,92.99530737,4,16,7.185413844,No
2840,2.379335708,6,7,4.578828008,4.083024897,3,87.466542,8,14,6.915765934,No
2841,2.653348562,14,5,2.013667523,3.339704244,0,95.90003418,7,15,6.471380537,No
2842,4.818690736,11,7,2.7676854,4.782939077,6,99.81777906,1,16,7.878184786,Yes
2843,2.618208542,7,9,3.870385513,4.376888202,9,95.84760091,6,10,7.422923997,No
2844,4.662247599,6,8,4.655465126,2.404233121,5,95.73509662,9,8,7.504069254,Yes
2845,3.944133461,8,2,3.998683811,4.180785327,4,87.56691943,5,19,7.375417288,No
2846,3.101370741,10,9,4.121602799,4.151824003,7,86.52325582,3,11,7.349295946,No
2847,2.164258825,4,8,3.896878414,4.738752348,3,94.85261041,4,10,6.082028303,No
2848,4.523272156,10,8,2.759441262,3.362748943,8,96.05381434,9,7,7.879687025,Yes
2849,3.336638869,3,1,4.39288683,3.900747822,3,96.66304538,9,17,6.894430699,No
2850,2.209865459,4,8,3.793049796,2.899365157,6,98.82421568,5,9,5.948835132,No
2851,4.717377486,13,9,3.818641204,3.142224436,8,85.36693104,9,15,8.900099713,Yes
2852,3.078916469,14,9,2.079765902,4.433067042,8,97.38367704,4,16,7.834691838,Yes
2853,2.13494746,3,8,2.533618492,2.633062373,6,97.88320564,4,17,5.654536269,No
2854,4.501354355,10,5,4.928048385,3.397019973,5,88.54883053,4,7,7.401177956,No
2855,2.545677645,8,2,3.825863053,2.037782876,9,89.37974743,9,10,6.665732069,No
2856,2.898319043,13,0,4.304402116,4.659738388,1,96.23647393,5,1,6.423089896,Yes
2857,2.483942438,5,3,2.783980083,3.929585911,6,93.80509418,9,7,6.183166387,No
2858,4.463335162,2,0,3.188735862,4.052169391,4,87.497177,4,13,6.11996254,No
2859,4.011034907,4,3,3.153911556,3.367153787,2,85.97605503,2,11,5.539124024,No
2860,4.412591197,5,1,2.583751684,3.635352356,8,98.00932468,4,7,6.403885165,No
2861,2.905798112,1,7,4.441994313,3.558739412,9,96.67228674,9,18,7.472662397,No
2862,2.485037769,12,8,4.109644221,3.883209623,5,95.72276767,2,17,7.251772287,No
2863,4.786366221,3,6,2.065768451,2.903075025,8,94.27171399,5,13,6.631333547,No
2864,3.143940632,13,2,2.573526912,2.365896869,3,88.81078303,9,5,6.2279707,No
2865,4.875654,1,4,2.97009156,4.507918009,4,98.50158166,6,6,6.434945952,No
2866,3.380575405,4,8,3.533412359,3.85976031,9,98.94092379,3,7,6.63436146,No
2867,3.618700671,7,3,3.029272074,3.866838188,4,87.82470945,8,12,6.776139389,No
2868,4.064830335,1,3,2.074708108,3.067636876,9,90.91686377,9,10,6.37792958,No
2869,2.529264682,13,7,4.694720449,3.675964443,9,86.16490068,6,7,7.701394098,Yes
2870,4.715034701,4,0,2.216215178,3.066911219,2,90.95664335,2,6,5.06932358,No
2871,3.972182462,4,7,4.204114184,4.457114017,0,90.90820608,3,2,5.852380314,No
2872,4.065514805,2,4,3.264063813,4.102025536,3,88.0698091,4,9,5.904700742,No
2873,3.530076859,9,1,3.170781125,2.799010272,2,85.56356017,9,3,5.958561993,No
2874,2.051427477,6,1,4.214677005,4.195722863,9,91.3981025,9,2,6.561347832,No
2875,4.243891188,7,3,3.603919932,4.44065681,3,91.7039558,0,15,6.56744274,No
2876,4.50736508,1,6,3.892062341,3.867003398,4,93.23545312,9,3,6.605835657,No
2877,3.081546324,4,5,3.607978436,2.600301332,1,85.61315917,9,5,5.531852264,Yes
2878,3.373873867,11,9,4.641996572,3.331719642,5,93.59783554,0,14,7.148611856,No
2879,4.79311602,14,5,3.045246306,4.101243456,0,88.31580894,9,7,7.590550256,Yes
2880,2.686491802,6,2,4.315061885,2.030898832,6,95.46761892,8,3,5.900479671,No
2881,4.260331709,13,1,2.885792447,3.965504488,1,90.71351222,2,13,6.632613444,No
2882,3.11101749,8,5,4.321529543,4.82155229,4,99.13329157,5,19,7.613585097,Yes
2883,4.678779409,12,7,3.164734095,3.053537054,1,94.97937035,3,6,6.621623905,No
2884,2.640917661,13,2,4.841552259,4.295095655,6,97.40563669,9,13,8.126263252,Yes
2885,3.083806528,14,9,4.433911989,4.373083904,0,95.030303,1,5,6.700193415,No
2886,3.600563196,13,8,3.33071583,4.482160022,7,89.84409121,6,2,7.569538136,Yes
2887,4.847528124,12,4,4.028912935,3.447196364,8,86.88512933,1,15,7.848105525,Yes
2888,4.399441355,1,0,2.668433328,3.30914872,5,90.01135999,0,12,5.247442116,No
2889,4.977482394,3,9,2.771299878,3.445510183,7,89.12577441,0,17,6.741236911,No
2890,3.591653148,12,7,2.238300273,3.693748093,3,90.70382413,4,11,6.654642331,No
2891,3.80360394,5,1,2.640111222,2.926460707,2,99.83704884,8,15,6.18163828,No
2892,2.930569991,5,2,4.211574289,3.848785137,0,90.35565686,9,17,6.535454632,No
2893,4.790552953,5,3,4.818394964,3.702069418,8,94.76341495,5,17,7.961556884,Yes
2894,2.253085412,8,9,2.134591863,4.204691053,5,99.94901416,5,14,6.507605255,No
2895,2.668447437,10,7,2.22570723,4.9042886,7,94.65900624,4,12,6.967086416,Yes
2896,3.881293948,13,2,2.669339482,4.239097223,4,89.88897273,1,10,6.609777917,No
2897,2.727303151,6,1,4.708069348,2.191696521,7,93.63237141,2,18,6.242955855,No
2898,2.495732893,10,3,2.856314587,4.05772007,3,88.83713928,7,3,5.967976033,No
2899,2.988685762,5,1,3.873055574,2.7572258,0,97.00323382,5,18,5.748784873,No
2900,3.212005917,14,6,2.125660476,3.8090555,1,98.99886349,5,10,6.581521584,No
2901,4.888875467,7,7,2.722221156,3.250168136,1,99.36280137,6,9,6.631245865,No
2902,3.27858834,4,5,3.43055695,4.033983661,2,88.90618657,0,8,5.289483445,No
2903,3.158879782,2,6,3.130285566,4.118106468,2,90.01554769,5,11,5.742569194,No
2904,2.452066856,8,9,4.110313053,3.228537336,6,97.09491008,4,8,6.54273756,No
2905,4.060240272,12,9,2.989168545,4.928591234,8,87.77509636,2,1,7.326631981,No
2906,3.461131091,7,4,2.053982521,3.523205615,8,87.46091181,9,6,6.60911858,No
2907,2.516235751,3,8,4.999326139,3.853799522,1,85.04282887,3,9,5.696861958,No
2908,3.171364892,7,5,3.194992334,4.250228787,8,97.59312205,4,10,6.865470414,No
2909,4.099488246,2,8,4.902594037,4.072623107,6,98.7770636,4,12,7.221551295,Yes
2910,3.558615207,2,0,2.67111854,2.271169513,6,99.53651208,0,13,4.966660527,No
2911,2.702931991,9,3,4.480781258,4.265413669,8,94.18609759,3,17,7.394803696,No
2912,4.132792612,10,4,2.361693595,4.617822851,4,87.03360077,6,10,7.04838568,No
2913,4.415098398,3,1,4.769567124,2.710493558,1,97.80398713,6,10,6.16917513,No
2914,4.702824819,12,7,2.776930769,2.625441323,1,98.69033765,7,15,7.34171068,No
2915,3.784071809,12,0,4.569281761,4.828808429,2,89.10067935,5,5,7.050712533,No
2916,2.048624597,14,4,2.445564993,3.26124277,1,88.47435868,2,13,5.656001837,No
2917,4.309184727,7,9,3.488068188,3.461484758,3,87.37563909,3,15,6.888436517,No
2918,2.376543006,9,5,3.398110927,3.961316184,1,85.8671008,1,8,5.40245469,No
2919,3.71976449,8,7,3.41765042,3.858822216,8,98.84392424,0,10,6.820523254,No
2920,2.485801689,7,5,2.318106727,2.137555247,4,89.05170552,4,3,4.796097726,No
2921,2.484924818,1,5,4.60306526,3.338286526,8,86.25890769,6,11,6.258388099,No
2922,4.982611688,2,9,2.700495093,2.433514709,5,90.73427462,2,9,5.906338065,No
2923,3.700095533,4,1,3.680629828,4.921366629,3,95.16109368,5,14,6.622106065,No
2924,4.120748307,11,0,3.480455004,2.262651596,8,93.63684041,1,17,6.880907977,No
2925,2.84405406,2,9,3.712999573,2.289753412,9,87.20444043,9,14,6.761619743,No
2926,4.741427248,10,2,2.081011181,2.895791803,6,92.32512562,5,17,7.112361798,No
2927,4.735739057,13,6,2.119762418,2.102533572,0,95.24398149,5,11,6.474117635,No
2928,3.079192925,1,9,2.943682973,2.492844259,9,89.95296921,1,15,5.769892684,Yes
2929,3.03701779,9,0,3.045102873,2.075604163,7,90.90293542,4,14,6.083398623,No
2930,4.376119708,2,7,4.419553505,2.165236362,4,85.28747772,1,1,5.290121358,No
2931,3.961962169,2,1,3.895083,4.558346029,9,87.97615521,8,7,7.02772634,No
2932,3.65753443,10,0,3.333413859,4.196662489,7,98.09492859,2,2,6.379677692,No
2933,3.364128405,14,5,2.73616891,2.954661911,1,95.55710032,6,11,6.642974536,No
2934,3.148703427,9,9,4.186234107,4.107934915,2,92.60433064,9,7,7.228704373,No
2935,2.045991378,14,5,2.141111672,4.124738132,9,87.7134762,2,6,6.391075728,No
2936,2.966386191,14,4,3.377815276,3.58478306,8,91.39374987,1,7,6.779914751,No
