EmployeeID,Age,Qualifications,Tasks_completed,Due_tasks,Awards,Experience,AttendancePercentage,PromotionScore,promoted
2893,22,PhD,46,3,0,14,70.79,48.85,0
2894,63,MSC,35,16,13,13,58.56,47.8,0
2895,47,PhD,60,7,14,25,70.22,68.67,1
2896,43,MBA,87,13,8,20,59.22,67.69,1
2897,25,MBA,66,2,0,29,58.05,73.67,1
2898,45,BBA,42,12,2,1,98.54,63.39,1
2899,25,B.Tech,91,18,4,12,78.93,79.02,1
2900,57,BSC,5,19,2,17,73.4,35.62,0
2901,31,BSC,82,9,6,16,58.44,73.45,1
2902,56,MBA,50,10,9,1,90.34,70.15,1
2903,54,MSC,33,11,6,6,53.04,41.94,0
2904,38,PhD,4,11,1,29,91.9,56.8,0
2905,25,B.Tech,37,0,4,16,50.76,50.75,0
2906,31,B.Tech,56,7,2,13,76.02,59.01,0
2907,27,MSC,99,13,13,22,62.99,81.05,1
2908,53,MSC,33,9,7,1,59.73,35.67,0
2909,57,MSC,14,10,6,12,89.03,49.27,0
2910,23,BSC,38,18,3,6,95.55,55.14,0
2911,24,B.Tech,73,3,13,1,85.21,63.83,1
2912,22,M.Tech,20,2,9,27,51.03,50.18,0
2913,35,BBA,81,16,14,26,99.66,85.69,1
2914,41,BBA,94,7,10,3,59.73,69.77,1
2915,63,BSC,47,10,9,29,87.74,84.54,1
2916,41,MSC,97,10,14,7,52.61,68.43,1
2917,63,PhD,55,1,9,22,64.12,77.33,1
2918,28,MBA,56,4,13,10,65.72,55.84,0
2919,35,MSC,39,16,8,7,61.51,55.42,0
2920,29,MBA,80,14,14,2,95.4,82.38,1
2921,46,PhD,90,10,11,4,95.52,83.16,1
2922,44,BSC,64,6,3,13,70.03,74.73,1
2923,46,M.Tech,17,11,6,8,97.29,59.0,0
2924,23,PhD,69,9,6,27,78.17,83.83,1
2925,58,MBA,87,13,2,20,61.48,74.91,1
2926,38,M.Tech,19,6,12,17,93.69,66.87,1
2927,37,BBA,58,2,5,23,53.65,70.78,1
2928,27,BSC,98,14,4,18,83.73,85.56,1
2929,38,BSC,22,2,7,16,96.89,57.04,0
2930,53,B.Tech,57,18,7,28,93.28,68.11,1
2931,30,PhD,71,1,5,6,83.94,73.48,1
2932,35,BBA,80,15,6,15,60.75,70.21,1
2933,29,BSC,47,14,0,20,93.98,76.05,1
2934,61,BSC,8,1,12,25,64.43,54.05,0
2935,46,M.Tech,37,8,9,13,62.0,49.65,0
2936,55,M.Tech,23,2,14,1,99.35,51.31,0
2937,44,M.Tech,38,0,3,14,84.25,56.3,0
2938,48,M.Tech,73,7,6,12,72.41,62.67,1
2939,22,BBA,36,13,8,10,70.19,56.43,0
2940,34,PhD,17,0,13,28,83.29,65.88,1
2941,34,MBA,62,11,5,28,73.5,64.28,1
2942,39,BBA,42,13,1,25,67.62,52.88,0
2943,25,BSC,99,13,4,19,99.39,100.21,1
2944,46,MBA,28,11,2,14,54.81,49.89,0
2945,32,M.Tech,62,2,3,10,86.19,67.83,1
2946,60,PhD,13,16,0,4,63.0,42.77,0
2947,29,PhD,46,19,7,10,98.31,59.8,0
2948,26,B.Tech,87,7,14,1,61.23,73.7,1
2949,62,B.Tech,6,1,3,4,97.18,50.63,0
2950,21,B.Tech,65,7,9,3,94.07,64.85,1
2951,29,M.Tech,73,11,5,16,61.05,62.2,1
2952,21,M.Tech,65,13,14,7,79.38,61.9,1
2953,27,BSC,3,9,13,26,92.06,48.95,0
2954,58,MBA,29,9,13,25,57.05,65.15,1
2955,55,BBA,48,6,4,13,63.75,57.42,0
2956,44,B.Tech,85,19,8,22,85.16,78.27,1
2957,30,MBA,6,2,8,5,91.28,45.83,0
2958,28,MSC,2,7,5,18,94.41,46.35,0
2959,59,B.Tech,66,2,9,6,53.06,58.85,0
2960,29,M.Tech,40,18,7,16,98.45,59.87,0
2961,21,MBA,69,2,7,8,94.17,83.29,1
2962,64,B.Tech,9,1,10,4,75.43,40.39,0
2963,41,PhD,60,0,7,22,87.45,69.02,1
2964,46,MSC,18,4,2,6,74.92,52.04,0
2965,63,MSC,80,2,7,19,54.92,80.82,1
2966,33,M.Tech,19,1,2,25,81.03,65.19,1
2967,64,BBA,54,9,6,19,59.02,64.04,1
2968,29,MBA,54,4,9,29,97.58,76.7,1
2969,61,BBA,95,1,10,13,65.19,87.72,1
2970,57,BBA,32,13,6,2,85.86,62.56,1
2971,51,PhD,11,9,0,13,78.06,50.03,0
2972,51,BSC,72,14,0,2,82.82,68.19,1
2973,22,PhD,70,0,4,22,73.52,79.22,1
2974,27,BBA,67,9,4,2,57.84,44.47,0
2975,44,BSC,32,3,2,9,68.82,51.8,0
2976,25,BBA,51,16,3,18,87.78,72.3,1
2977,30,PhD,62,2,0,9,50.51,57.26,0
2978,64,PhD,59,3,6,3,75.72,72.39,1
2979,34,MBA,12,1,12,23,60.2,42.33,0
2980,54,BBA,16,12,5,3,67.47,48.01,0
2981,57,MSC,79,14,6,4,96.17,83.84,1
2982,30,BSC,9,7,5,28,73.77,42.5,0
2983,44,MSC,22,5,9,17,88.35,51.15,0
2984,52,BBA,1,5,12,4,68.6,42.62,0
2985,22,MSC,11,1,4,12,67.15,45.4,0
2986,28,MBA,18,0,7,22,77.05,63.85,1
2987,53,B.Tech,94,6,1,20,98.59,84.8,1
2988,32,MBA,13,3,5,2,95.6,47.06,0
2989,33,MSC,25,11,6,6,96.6,65.0,1
2990,58,B.Tech,15,17,12,20,53.19,35.66,0
2991,61,B.Tech,62,8,12,6,54.26,60.81,1
2992,62,M.Tech,61,17,10,16,93.93,77.94,1
2993,59,B.Tech,77,17,6,7,68.97,64.44,1
2994,33,PhD,80,6,11,10,69.51,72.21,1
2995,21,MSC,68,13,4,29,85.43,77.14,1
2996,57,B.Tech,12,16,14,10,52.02,37.17,0
2997,40,M.Tech,60,8,11,22,62.26,58.9,0
2998,60,B.Tech,44,6,6,9,96.88,58.31,0
2999,63,MSC,92,0,0,15,65.43,71.71,1
3000,50,MSC,46,3,8,1,98.78,62.65,1
3001,25,MBA,47,8,8,7,64.7,50.53,0
3002,36,M.Tech,24,11,9,23,72.91,47.57,0
3003,49,MBA,55,1,13,10,63.37,54.42,0
3004,48,PhD,31,4,3,10,56.03,49.36,0
3005,27,PhD,76,4,2,3,84.76,60.08,1
3006,24,MBA,48,0,9,15,60.67,61.78,1
3007,45,MBA,16,17,1,20,73.44,51.48,0
3008,50,MSC,42,14,14,16,74.85,54.42,0
3009,58,B.Tech,71,5,7,13,98.43,75.72,1
3010,49,BSC,91,11,3,27,73.33,78.35,1
3011,43,PhD,68,8,1,20,79.1,72.08,1
3012,52,PhD,24,2,2,3,76.06,50.19,0
3013,53,MSC,22,6,14,11,72.15,42.86,0
3014,39,MSC,96,1,3,14,83.84,74.44,1
3015,55,BSC,22,16,13,28,64.33,52.91,0
3016,64,M.Tech,81,17,12,12,60.61,69.99,1
3017,28,BBA,60,0,0,18,87.77,78.99,1
3018,46,PhD,62,1,5,29,56.44,67.48,1
3019,57,MSC,68,7,4,4,63.17,68.04,1
3020,48,PhD,26,10,3,29,79.78,56.72,0
3021,53,B.Tech,58,1,8,29,54.7,76.89,1
3022,31,M.Tech,5,5,6,14,91.1,54.09,0
3023,23,BSC,25,11,14,5,83.37,60.06,1
3024,60,B.Tech,97,15,12,20,84.83,95.17,1
3025,38,MBA,46,0,11,17,55.05,57.31,0
3026,52,MSC,83,1,12,8,82.68,88.11,1
3027,64,M.Tech,77,4,0,29,63.48,78.29,1
3028,36,BSC,11,16,2,24,85.36,49.18,0
3029,23,MBA,74,9,12,25,81.19,84.95,1
3030,35,BSC,24,17,10,28,84.45,70.06,1
3031,40,B.Tech,32,0,14,27,93.99,73.29,1
3032,36,BBA,45,13,13,15,91.47,73.56,1
3033,35,MSC,59,18,11,20,52.65,64.9,1
3034,59,PhD,74,4,3,20,56.47,60.53,1
3035,33,BSC,19,7,6,18,60.58,52.88,0
3036,56,PhD,28,12,14,20,89.89,58.91,0
3037,55,M.Tech,34,14,2,15,71.59,44.94,0
3038,25,PhD,84,17,14,13,66.93,75.43,1
3039,58,B.Tech,55,5,8,25,79.43,69.34,1
3040,38,M.Tech,55,12,7,15,86.01,64.75,1
3041,29,M.Tech,99,2,10,9,70.73,69.18,1
3042,58,MSC,43,15,14,10,74.92,68.88,1
3043,52,PhD,17,4,5,25,84.76,60.11,1
3044,41,M.Tech,93,14,4,20,56.05,79.94,1
3045,62,MBA,54,2,0,8,57.56,63.88,1
3046,45,PhD,60,18,1,20,54.87,63.37,1
3047,36,MBA,3,19,7,5,77.88,47.14,0
3048,63,PhD,65,4,11,8,74.08,72.79,1
3049,54,PhD,80,16,10,18,63.78,74.93,1
3050,24,B.Tech,28,0,10,17,52.98,54.31,0
3051,31,PhD,51,17,6,18,54.46,61.71,1
3052,24,BBA,96,3,11,9,87.22,75.51,1
3053,38,PhD,5,5,1,7,98.69,39.59,0
3054,30,MBA,32,9,14,22,92.21,73.49,1
3055,64,MSC,17,4,14,23,59.72,55.78,0
3056,35,M.Tech,13,4,14,11,62.01,36.44,0
3057,46,BBA,42,2,6,10,74.27,66.71,1
3058,55,MBA,55,6,0,9,55.95,53.08,0
3059,44,BSC,45,1,12,29,85.23,82.98,1
3060,59,B.Tech,59,13,12,20,75.49,64.76,1
3061,52,MBA,69,10,14,12,57.14,65.87,1
3062,43,B.Tech,79,11,5,11,92.42,83.65,1
3063,40,BSC,78,12,1,10,77.25,66.88,1
3064,44,MSC,57,10,3,25,57.88,70.23,1
3065,61,MSC,65,8,9,12,77.74,61.64,1
3066,46,BBA,39,16,1,17,73.71,48.5,0
3067,44,MBA,15,7,0,23,71.76,55.16,0
3068,52,M.Tech,15,2,6,11,90.25,64.52,1
3069,27,BBA,7,5,6,1,62.23,29.03,0
3070,48,MBA,6,4,11,20,94.55,60.01,1
3071,45,MSC,93,7,0,20,99.27,90.98,1
3072,21,PhD,51,5,2,23,99.32,73.48,1
3073,36,B.Tech,16,4,14,1,97.56,47.48,0
3074,51,BSC,88,11,1,4,72.68,63.72,1
3075,57,MBA,32,2,6,16,74.5,66.14,1
3076,30,PhD,13,6,13,1,96.47,49.67,0
3077,36,MSC,10,6,8,10,82.22,41.14,0
3078,44,BBA,36,9,2,3,94.99,55.58,0
3079,56,BSC,87,10,8,19,56.72,79.08,1
3080,39,MSC,48,9,5,11,66.3,59.6,0
3081,30,BBA,70,0,1,29,70.41,83.13,1
3082,36,BBA,48,2,6,27,87.61,75.6,1
3083,37,BSC,22,9,7,8,59.3,49.43,0
3084,60,MBA,43,18,7,27,81.33,77.87,1
3085,52,PhD,12,2,0,5,89.44,45.49,0
3086,28,B.Tech,85,1,9,21,71.38,76.2,1
3087,28,BBA,65,17,12,11,52.65,61.1,1
3088,45,MSC,49,10,2,26,81.93,71.71,1
3089,62,BBA,43,18,8,12,69.25,61.1,1
3090,40,PhD,91,13,14,18,59.61,72.02,1
3091,46,PhD,49,2,8,20,92.08,73.69,1
3092,55,MSC,1,1,8,27,58.08,52.52,0
3093,64,BBA,92,9,7,13,84.76,91.65,1
3094,57,MSC,98,4,3,17,77.3,84.36,1
3095,57,MBA,17,15,5,27,89.2,57.17,0
3096,58,BBA,81,14,11,5,78.4,79.46,1
3097,34,BSC,75,19,5,16,84.11,75.1,1
3098,60,BSC,29,17,2,23,61.07,47.38,0
3099,62,M.Tech,44,4,9,5,82.72,66.79,1
3100,28,MSC,59,13,2,12,78.29,63.24,1
3101,46,BBA,40,14,13,7,78.49,51.97,0
3102,57,MBA,14,16,3,18,71.92,50.76,0
3103,41,B.Tech,1,6,0,25,67.08,43.41,0
3104,55,BSC,90,14,14,26,50.3,69.49,1
3105,41,BSC,25,15,6,23,71.4,46.95,0
3106,25,MSC,68,3,11,7,56.34,61.32,1
3107,48,BBA,28,2,10,15,98.46,71.28,1
3108,25,BSC,97,10,5,27,50.89,72.81,1
3109,40,MSC,95,17,3,22,71.12,89.35,1
3110,46,BSC,65,18,1,9,83.2,59.09,0
3111,41,B.Tech,1,2,13,11,91.89,59.48,0
3112,33,B.Tech,18,5,3,21,57.82,51.89,0
3113,44,MBA,33,2,7,23,74.08,58.06,0
3114,64,MSC,36,12,9,24,75.53,57.75,0
3115,45,BSC,64,12,0,1,96.83,60.22,1
3116,52,M.Tech,87,1,6,9,71.71,69.55,1
3117,26,MSC,35,16,6,19,54.53,37.36,0
3118,28,BBA,61,15,10,20,53.78,52.39,0
3119,47,MSC,95,5,7,13,73.77,84.23,1
3120,22,BBA,93,5,6,4,73.58,82.37,1
3121,44,B.Tech,36,12,4,1,88.23,59.44,0
3122,39,B.Tech,15,11,12,23,76.51,61.36,1
3123,40,MSC,55,7,10,26,69.03,59.18,0
3124,35,MBA,63,12,4,14,88.09,73.58,1
3125,25,B.Tech,45,11,7,3,50.98,36.83,0
3126,61,BBA,38,18,7,25,66.75,67.32,1
3127,35,PhD,2,7,14,9,75.72,39.44,0
3128,56,M.Tech,30,5,7,8,94.45,51.83,0
3129,59,B.Tech,21,19,3,26,61.83,46.06,0
3130,37,BSC,97,19,4,2,63.09,68.53,1
3131,62,BBA,79,15,8,13,63.81,75.25,1
3132,28,MBA,45,8,5,12,57.12,51.59,0
3133,40,MBA,71,5,2,1,97.34,68.14,1
3134,24,BBA,15,14,9,1,73.82,42.91,0
3135,53,PhD,39,9,2,20,69.73,56.89,0
3136,28,MSC,84,12,3,21,95.09,92.93,1
3137,59,BSC,83,9,6,5,59.57,59.9,0
3138,41,BBA,99,8,11,5,90.15,75.6,1
3139,62,M.Tech,30,16,5,11,92.14,49.86,0
3140,42,MBA,34,6,7,21,56.54,44.55,0
3141,50,M.Tech,39,12,13,12,73.18,67.75,1
3142,27,B.Tech,34,12,11,29,65.22,54.87,0
3143,46,B.Tech,65,0,8,11,72.22,58.09,0
3144,50,MSC,87,16,4,11,80.42,83.92,1
3145,58,BBA,77,5,9,16,96.33,76.2,1
3146,28,BSC,71,4,8,29,73.35,87.11,1
3147,31,MSC,81,17,9,12,56.35,65.39,1
3148,31,M.Tech,43,1,8,15,97.88,62.38,1
3149,57,PhD,4,9,13,11,91.61,49.1,0
3150,48,B.Tech,81,9,11,2,77.8,74.54,1
3151,33,MSC,96,8,1,15,52.92,70.89,1
3152,56,BBA,25,8,1,27,86.29,71.72,1
3153,29,MSC,96,16,4,16,89.45,79.19,1
3154,37,PhD,15,0,13,23,91.26,60.56,1
3155,26,M.Tech,34,6,8,15,79.39,55.4,0
3156,59,BSC,45,2,6,29,77.24,77.27,1
3157,47,B.Tech,2,13,7,16,98.15,50.22,0
3158,39,BBA,44,19,9,13,69.06,56.41,0
3159,48,PhD,49,11,8,23,86.32,75.47,1
3160,61,B.Tech,35,4,3,20,77.68,56.11,0
3161,33,MSC,88,13,12,20,75.61,90.49,1
3162,23,M.Tech,1,15,12,4,80.02,31.06,0
3163,28,BSC,96,4,1,29,90.77,97.97,1
3164,51,PhD,28,15,1,14,65.54,47.88,0
3165,22,B.Tech,67,12,6,2,80.98,66.95,1
3166,51,BSC,26,6,2,24,92.72,68.44,1
3167,44,M.Tech,75,15,2,8,68.82,63.68,1
3168,28,PhD,15,5,7,18,89.88,46.44,0
3169,60,MSC,83,9,10,8,68.71,73.07,1
3170,39,MBA,88,3,9,26,59.52,84.1,1
3171,43,MBA,9,13,11,2,60.09,38.23,0
3172,47,MBA,83,8,11,5,54.73,61.13,1
3173,26,BSC,5,15,8,11,59.09,39.14,0
3174,21,MSC,6,10,10,11,70.41,44.2,0
3175,43,MSC,10,18,13,19,93.95,62.41,1
3176,39,MSC,65,9,0,3,68.91,63.32,1
3177,49,BSC,30,3,13,8,56.04,48.17,0
3178,45,B.Tech,9,17,11,12,51.5,42.74,0
3179,61,MSC,91,7,8,8,95.94,88.53,1
3180,32,BBA,57,11,1,6,50.52,56.01,0
3181,26,BSC,38,13,9,17,55.71,43.75,0
3182,59,M.Tech,92,7,9,26,67.16,93.08,1
3183,26,BBA,21,13,5,20,68.34,50.65,0
3184,46,MBA,44,9,9,2,61.18,58.12,0
3185,50,BSC,22,6,3,10,93.52,55.12,0
3186,25,B.Tech,53,3,9,25,60.31,69.89,1
3187,56,B.Tech,61,6,9,1,56.82,48.07,0
3188,22,MSC,31,5,12,13,72.08,51.99,0
3189,43,B.Tech,55,19,0,28,67.87,73.17,1
3190,54,BSC,61,17,3,29,89.55,68.79,1
3191,32,MSC,41,2,13,2,57.97,43.42,0
3192,36,BSC,53,10,2,14,51.25,55.93,0
3193,35,B.Tech,36,9,7,18,78.83,49.87,0
3194,42,BSC,34,19,2,29,99.54,75.21,1
3195,56,M.Tech,1,13,0,16,98.57,41.41,0
3196,50,B.Tech,2,12,6,9,81.41,42.77,0
3197,38,MSC,91,17,9,28,52.71,83.03,1
3198,49,BBA,14,13,5,20,85.59,50.43,0
3199,55,B.Tech,27,1,6,20,55.93,44.78,0
3200,47,BSC,98,5,10,7,56.11,66.18,1
3201,41,PhD,66,19,12,24,52.83,71.97,1
3202,56,BBA,78,1,10,28,77.73,92.92,1
3203,45,MSC,42,9,13,22,97.51,64.31,1
3204,26,MSC,98,17,11,15,74.47,73.01,1
3205,48,MSC,15,12,11,29,88.93,69.67,1
3206,61,BBA,95,14,8,4,89.14,89.15,1
3207,44,MSC,26,17,10,9,81.45,61.22,1
3208,40,BSC,23,15,5,14,94.03,52.88,0
3209,51,BSC,70,11,0,19,92.91,79.73,1
3210,32,B.Tech,74,8,1,16,56.56,69.15,1
3211,62,BBA,95,6,2,25,90.22,94.02,1
3212,22,B.Tech,64,4,9,18,56.35,70.56,1
3213,53,M.Tech,88,9,10,6,81.32,80.98,1
3214,26,BBA,62,4,1,15,73.55,64.73,1
3215,63,B.Tech,36,5,7,13,89.2,72.16,1
3216,57,PhD,56,6,11,26,95.68,82.32,1
3217,22,BSC,19,6,10,28,76.45,66.05,1
3218,25,MSC,25,6,14,12,92.74,67.38,1
3219,21,BSC,75,13,6,24,87.3,84.84,1
3220,27,PhD,98,4,7,3,90.06,89.24,1
3221,55,BBA,59,17,12,20,74.18,72.74,1
3222,55,BSC,87,7,14,17,84.12,89.1,1
3223,56,BBA,40,11,4,13,95.89,72.87,1
3224,56,BSC,34,13,5,26,51.72,53.82,0
3225,43,BBA,51,17,7,6,82.7,51.92,0
3226,40,B.Tech,76,4,6,24,70.2,82.37,1
3227,42,MSC,51,5,1,13,65.35,63.32,1
3228,46,BBA,36,13,10,9,97.85,73.25,1
3229,34,MSC,33,17,11,6,78.04,42.62,0
3230,38,M.Tech,79,10,9,12,96.51,82.71,1
3231,30,BSC,96,19,5,9,88.18,87.96,1
3232,41,BBA,47,19,0,5,90.15,53.83,0
3233,27,MBA,23,8,9,29,87.93,58.16,0
3234,56,MBA,98,14,7,27,93.16,89.41,1
3235,33,PhD,64,10,11,3,54.27,58.94,0
3236,31,MSC,78,0,11,29,78.31,88.67,1
3237,31,M.Tech,66,1,8,24,69.24,76.19,1
3238,29,PhD,6,3,9,26,68.81,40.13,0
3239,63,M.Tech,10,16,9,14,89.6,53.07,0
3240,45,BBA,67,10,8,22,50.36,55.65,0
3241,46,M.Tech,32,7,7,18,89.73,65.38,1
3242,29,BBA,86,10,2,25,91.51,94.18,1
3243,40,BSC,95,9,14,28,69.92,96.1,1
3244,25,B.Tech,56,2,6,18,91.14,77.08,1
3245,25,M.Tech,85,14,9,27,73.78,80.64,1
3246,33,BBA,8,9,0,12,96.28,46.51,0
3247,57,B.Tech,16,11,7,17,90.46,65.03,1
3248,46,PhD,35,13,11,19,77.03,52.42,0
3249,55,M.Tech,24,18,6,20,83.56,63.59,1
3250,37,MSC,74,3,4,15,89.35,77.86,1
3251,44,BSC,5,2,2,8,64.87,27.69,0
3252,25,PhD,80,9,3,12,98.22,70.6,1
3253,36,B.Tech,94,7,9,13,64.74,73.33,1
3254,40,MSC,77,8,11,15,82.62,75.35,1
3255,59,B.Tech,92,12,2,4,50.79,68.47,1
3256,60,MBA,8,19,14,17,57.49,43.57,0
3257,45,B.Tech,47,16,14,20,91.48,78.26,1
3258,39,BBA,58,5,0,11,52.91,52.96,0
3259,41,BBA,95,12,1,3,64.2,60.83,1
3260,44,BSC,94,7,11,13,52.71,68.73,1
3261,59,PhD,50,5,2,4,99.85,66.14,1
3262,59,MSC,6,10,9,15,87.79,62.03,1
3263,26,M.Tech,48,0,3,14,54.61,42.55,0
3264,27,PhD,9,5,4,6,97.69,42.76,0
3265,52,MSC,50,11,8,13,50.13,50.15,0
3266,46,MBA,4,8,9,26,63.84,53.42,0
3267,58,BBA,35,12,12,8,53.72,47.93,0
3268,46,PhD,48,19,9,15,70.56,56.05,0
3269,63,BSC,83,11,2,22,71.92,76.89,1
3270,34,BBA,37,14,0,9,86.94,54.34,0
3271,39,BSC,44,16,7,1,57.05,49.11,0
3272,25,M.Tech,69,1,12,26,78.84,73.66,1
3273,34,MBA,11,13,9,1,56.7,37.02,0
3274,40,M.Tech,61,12,7,25,56.69,57.26,0
3275,32,BBA,14,10,4,24,52.57,35.44,0
3276,63,M.Tech,42,18,13,6,54.38,47.92,0
3277,60,BSC,69,1,14,27,83.91,84.61,1
3278,32,BBA,92,7,12,6,95.53,86.06,1
3279,39,M.Tech,72,0,12,14,58.84,62.67,1
3280,26,MBA,55,17,12,24,85.15,75.2,1
3281,60,MSC,31,0,8,14,95.9,67.85,1
3282,37,BSC,74,0,9,10,85.51,76.41,1
3283,34,MSC,30,5,1,6,60.84,40.54,0
3284,39,B.Tech,5,7,2,9,64.92,41.44,0
3285,63,BBA,28,18,6,23,59.67,56.64,0
3286,64,B.Tech,40,3,12,17,66.97,65.86,1
3287,59,BBA,45,9,8,14,87.25,61.88,1
3288,42,B.Tech,37,14,2,11,59.94,55.74,0
3289,24,B.Tech,90,3,1,17,52.78,62.41,1
3290,55,MSC,66,9,3,17,80.36,69.68,1
3291,57,MSC,22,0,5,20,97.64,67.65,1
3292,60,MBA,69,16,0,19,93.23,71.11,1
3293,59,M.Tech,43,5,5,1,80.48,55.72,0
3294,31,M.Tech,18,9,6,23,88.3,49.19,0
3295,32,MBA,51,19,0,19,97.01,61.42,1
3296,29,PhD,14,19,14,13,76.42,45.5,0
3297,23,BBA,12,3,3,21,77.54,55.63,0
3298,35,BSC,97,4,4,16,52.31,71.66,1
3299,43,M.Tech,9,8,0,12,57.2,26.87,0
3300,55,MBA,85,2,10,18,63.36,67.66,1
3301,24,BBA,2,8,14,5,57.18,33.96,0
3302,49,PhD,55,18,6,12,58.24,47.53,0
3303,63,MSC,10,13,0,15,73.7,46.4,0
3304,32,BSC,30,11,14,26,74.06,54.49,0
3305,43,MSC,74,17,12,1,71.97,60.35,1
3306,31,PhD,32,19,3,21,81.69,57.41,0
3307,40,MSC,69,6,12,29,57.14,80.6,1
3308,57,M.Tech,81,0,10,26,52.31,71.2,1
3309,36,BSC,83,16,7,16,60.62,66.9,1
3310,57,M.Tech,7,14,13,26,76.7,57.68,0
3311,47,MBA,11,4,9,6,73.7,40.03,0
3312,34,MBA,40,19,1,4,74.72,40.69,0
3313,51,PhD,62,5,14,25,68.58,80.03,1
3314,58,BSC,78,17,6,22,88.13,82.45,1
3315,29,BSC,3,3,5,7,70.48,29.0,0
3316,43,BSC,32,9,8,7,63.66,46.41,0
3317,60,PhD,49,9,8,19,53.8,50.12,0
3318,28,BBA,36,10,7,29,85.8,61.06,1
3319,36,MBA,30,0,12,12,89.21,67.94,1
3320,22,PhD,49,19,4,29,51.21,64.21,1
3321,61,PhD,93,18,1,1,53.09,59.87,0
3322,24,BBA,60,9,10,8,87.73,58.98,0
3323,38,MSC,44,15,4,7,70.32,55.54,0
3324,28,M.Tech,23,2,2,20,50.63,45.88,0
3325,27,BBA,25,8,9,6,74.99,51.56,0
3326,56,MBA,93,2,8,15,53.67,77.67,1
3327,58,B.Tech,57,16,12,4,71.12,58.57,0
3328,57,MBA,33,0,6,13,96.73,58.61,0
3329,60,B.Tech,51,4,2,3,74.1,53.01,0
3330,29,B.Tech,25,5,9,22,55.3,41.14,0
3331,26,BSC,7,5,12,14,57.72,41.21,0
3332,53,BBA,35,10,12,12,92.49,70.12,1
3333,51,BBA,52,10,11,16,64.53,61.61,1
3334,35,B.Tech,20,14,13,27,51.64,55.37,0
3335,54,PhD,79,18,11,12,53.95,63.49,1
3336,30,BBA,29,11,1,1,62.02,31.47,0
3337,45,M.Tech,37,7,1,21,73.81,55.43,0
3338,61,MSC,93,9,8,13,63.48,76.82,1
3339,64,BSC,58,5,1,15,71.1,74.6,1
3340,59,BBA,25,5,4,28,75.85,52.58,0
3341,30,BSC,59,10,13,26,85.17,84.0,1
3342,62,B.Tech,79,1,13,18,58.81,69.99,1
3343,42,BSC,90,14,14,10,78.06,79.83,1
3344,57,B.Tech,14,13,11,5,56.93,35.74,0
3345,27,M.Tech,79,19,8,3,63.13,55.37,0
3346,36,M.Tech,30,19,10,20,65.98,46.95,0
3347,41,M.Tech,17,5,5,27,60.07,48.89,0
3348,44,M.Tech,89,14,4,15,88.66,76.85,1
3349,60,PhD,5,10,6,5,85.97,36.09,0
3350,44,PhD,56,5,10,14,85.62,64.93,1
3351,46,BBA,32,14,9,21,88.21,63.72,1
3352,24,PhD,71,2,11,18,99.12,90.15,1
3353,45,BSC,45,5,6,8,84.64,68.93,1
3354,23,MBA,63,0,7,4,81.33,66.65,1
3355,30,MBA,76,13,5,14,98.04,74.41,1
3356,53,PhD,59,10,13,29,90.49,90.79,1
3357,62,BBA,70,6,4,9,77.57,70.72,1
3358,35,BSC,34,7,9,5,89.18,61.55,1
3359,41,PhD,47,12,7,27,51.35,59.44,0
3360,36,BSC,43,17,13,1,98.38,60.07,1
3361,53,MBA,31,9,9,10,53.74,36.94,0
3362,42,BSC,60,10,0,28,90.89,70.32,1
3363,48,BBA,38,11,12,24,57.41,54.34,0
3364,55,M.Tech,11,13,5,25,95.86,66.82,1
3365,45,B.Tech,48,9,13,7,57.98,59.79,0
3366,51,BSC,21,8,4,13,85.24,59.65,0
3367,49,BSC,98,13,9,26,64.03,91.32,1
3368,34,MSC,43,4,4,7,85.33,59.16,0
3369,60,M.Tech,73,2,0,8,54.76,65.09,1
3370,60,BSC,23,4,6,27,86.5,60.55,1
3371,22,MSC,7,14,12,16,67.33,48.66,0
3372,25,M.Tech,60,17,3,28,81.56,72.65,1
3373,51,M.Tech,37,1,11,5,76.93,60.22,1
3374,28,MSC,35,13,2,7,84.52,57.21,0
3375,59,B.Tech,95,13,5,14,64.42,78.11,1
3376,27,PhD,44,13,3,15,61.88,53.69,0
3377,32,BBA,79,16,7,29,59.64,68.66,1
3378,53,MBA,48,4,3,24,55.53,51.52,0
3379,64,BSC,39,17,10,23,60.5,61.95,1
3380,48,BSC,8,3,13,6,77.97,44.67,0
3381,26,M.Tech,11,16,2,3,55.95,18.74,0
3382,24,MSC,13,4,11,2,93.47,53.02,0
3383,34,MSC,63,0,13,29,78.39,86.16,1
3384,42,PhD,30,7,3,26,77.03,64.05,1
3385,32,MSC,34,3,0,23,90.53,67.61,1
3386,63,BBA,28,11,5,9,63.2,48.99,0
3387,21,BSC,29,8,12,20,74.3,51.18,0
3388,36,B.Tech,63,6,3,14,69.21,71.48,1
3389,23,BBA,67,12,12,28,72.0,70.87,1
3390,31,MSC,6,18,5,3,79.83,44.58,0
3391,44,B.Tech,38,0,14,22,84.27,68.65,1
3392,27,B.Tech,45,13,3,20,85.84,66.56,1
3393,31,BSC,18,18,6,15,92.61,53.74,0
3394,54,MBA,47,11,9,26,54.91,70.01,1
3395,41,BBA,93,12,3,17,55.29,76.96,1
3396,21,MSC,14,9,10,27,88.86,68.71,1
3397,61,MSC,46,12,6,28,90.26,74.18,1
3398,53,B.Tech,96,12,11,26,54.63,84.09,1
